event_id,user_id,feature,event_date,action
279960,U013422,get_paid_early,2024-11-06,enable
846275,U040754,roundups,2024-12-31,use
788503,U037951,get_paid_early,2024-02-14,use
173228,U008257,pots,2024-12-31,use
971702,U046719,roundups,2024-12-31,use
596735,U028708,roundups,2024-12-31,use
556547,U026761,get_paid_early,2024-12-31,use
434433,U020815,pensions,2024-06-11,use
417004,U020001,roundups,2024-12-31,use
193960,U009244,investments,2024-05-01,enable
547150,U026309,pots,2024-12-31,use
845992,U040743,budgeting,2024-05-23,use
270623,U012993,roundups,2024-12-31,use
515101,U024769,budgeting,2024-12-31,use
980980,U047150,pots,2024-04-08,use
648757,U031248,get_paid_early,2024-12-31,use
105269,U004975,roundups,2024-12-06,use
1022454,U049124,pots,2024-12-15,use
677708,U032676,budgeting,2024-12-31,use
386865,U018555,pots,2024-09-13,use
233219,U011160,pots,2024-12-31,use
183136,U008719,pots,2024-09-27,enable
397217,U019068,budgeting,2024-12-30,use
464628,U022302,budgeting,2024-12-10,use
1031904,U049610,roundups,2024-12-31,use
159530,U007597,roundups,2024-12-31,use
994816,U047815,roundups,2024-12-31,use
513438,U024689,roundups,2024-12-01,use
902483,U043438,roundups,2024-02-19,use
541687,U026050,budgeting,2024-12-31,use
741150,U035723,roundups,2024-12-31,use
476796,U022907,pots,2024-12-31,use
352277,U016909,roundups,2024-12-14,use
832349,U040066,roundups,2024-12-31,use
308491,U014837,budgeting,2024-06-15,use
557816,U026820,pots,2024-12-31,use
330113,U015867,roundups,2024-05-18,use
630933,U030377,investments,2024-04-07,use
924107,U044495,get_paid_early,2024-09-07,use
289808,U013930,pots,2024-12-31,use
971929,U046729,roundups,2024-06-07,use
655432,U031578,pots,2024-12-26,use
37664,U001783,roundups,2024-08-14,use
87684,U004149,pots,2024-10-14,use
629584,U030311,roundups,2024-10-25,use
70460,U003348,pots,2024-12-31,use
105554,U004991,budgeting,2024-12-31,use
541565,U026043,roundups,2024-12-31,use
724674,U034938,roundups,2024-12-31,use
771326,U037166,get_paid_early,2024-12-27,use
89194,U004229,roundups,2024-10-15,use
435539,U020869,roundups,2024-09-25,use
903604,U043492,pots,2024-04-03,enable
1031395,U049584,roundups,2024-11-12,use
738147,U035586,budgeting,2024-03-13,use
67303,U003192,investments,2024-08-11,use
780226,U037583,budgeting,2024-11-19,use
183061,U008716,budgeting,2024-12-31,use
941316,U045298,investments,2024-12-01,use
869941,U041880,budgeting,2024-07-16,use
1019622,U048997,get_paid_early,2024-12-31,use
89865,U004257,roundups,2024-04-11,enable
987723,U047475,pots,2024-09-09,use
133031,U006325,roundups,2024-12-31,use
183873,U008762,budgeting,2024-12-31,use
877631,U042243,roundups,2024-04-26,use
956621,U046016,pots,2024-12-31,use
334638,U016089,pots,2024-12-14,use
782581,U037698,roundups,2024-12-31,use
400729,U019229,pots,2024-12-31,use
757464,U036509,budgeting,2024-06-14,enable
612332,U029460,roundups,2024-06-12,use
306013,U014714,pots,2024-12-31,use
265194,U012734,roundups,2024-12-31,use
475306,U022836,pots,2024-08-10,use
476483,U022889,budgeting,2024-10-10,use
400938,U019245,roundups,2024-10-29,use
975505,U046901,roundups,2024-07-20,use
58300,U002772,get_paid_early,2024-12-31,use
1000344,U048064,pensions,2024-12-31,use
487321,U023397,pots,2024-12-12,use
176863,U008423,investments,2024-09-03,use
579647,U027891,pots,2024-07-06,use
495539,U023797,roundups,2024-12-31,use
494822,U023767,roundups,2024-03-07,enable
672526,U032412,roundups,2024-12-31,use
334883,U016099,roundups,2024-12-31,use
752017,U036232,pots,2024-11-14,enable
501967,U024129,pots,2024-12-08,use
12004,U000565,investments,2024-12-31,use
367150,U017602,get_paid_early,2024-05-01,enable
1027185,U049385,roundups,2024-12-31,use
156258,U007462,budgeting,2024-09-28,enable
947326,U045579,budgeting,2024-05-27,use
230095,U011015,roundups,2024-06-24,use
949295,U045671,budgeting,2024-02-25,use
419879,U020147,budgeting,2024-12-31,use
894882,U043081,get_paid_early,2024-08-04,use
192432,U009170,roundups,2024-01-30,use
96900,U004580,pots,2024-12-31,use
587613,U028268,get_paid_early,2024-07-18,use
704225,U033952,budgeting,2024-12-31,use
853754,U041119,pensions,2024-12-31,use
584026,U028092,pots,2024-12-31,use
900266,U043329,get_paid_early,2024-11-19,use
203212,U009670,get_paid_early,2024-12-31,use
802259,U038600,get_paid_early,2024-05-17,use
772485,U037224,roundups,2024-12-31,use
241355,U011555,budgeting,2024-12-31,use
891922,U042931,pensions,2024-12-17,use
400364,U019209,roundups,2024-12-31,use
44220,U002119,roundups,2024-06-08,use
771780,U037185,roundups,2024-08-22,use
1020933,U049061,roundups,2024-12-31,use
491816,U023626,get_paid_early,2024-04-12,enable
709520,U034195,pots,2024-03-02,use
344197,U016532,pots,2024-12-31,use
38808,U001850,pots,2024-12-31,use
752930,U036275,get_paid_early,2024-11-01,use
405169,U019447,pots,2024-10-31,use
949403,U045675,roundups,2024-12-31,use
294846,U014175,pots,2024-05-19,use
800981,U038544,pots,2024-12-31,use
347863,U016700,pensions,2024-12-31,use
198349,U009451,get_paid_early,2024-12-31,use
790619,U038055,pots,2024-07-19,use
13178,U000624,roundups,2024-12-31,use
737284,U035537,roundups,2024-12-31,use
738222,U035590,investments,2024-08-23,use
713205,U034372,roundups,2024-12-31,use
946658,U045551,pots,2024-10-01,use
18958,U000911,roundups,2024-07-15,use
668946,U032245,get_paid_early,2024-12-31,use
779876,U037565,pots,2024-12-31,use
278919,U013369,budgeting,2024-12-31,use
541942,U026063,pots,2024-11-29,use
298387,U014334,budgeting,2024-12-31,use
611166,U029402,roundups,2024-12-31,use
426191,U020439,get_paid_early,2024-12-12,use
408408,U019598,pots,2024-08-11,use
383068,U018354,pots,2024-12-31,use
901683,U043399,roundups,2024-10-12,use
278708,U013358,budgeting,2024-12-31,use
457066,U021930,budgeting,2024-07-10,use
159872,U007616,pots,2024-12-31,use
187444,U008943,roundups,2024-09-25,use
543894,U026161,roundups,2024-12-31,use
216950,U010358,budgeting,2024-12-31,use
250664,U012036,budgeting,2024-02-22,enable
57290,U002730,pots,2024-11-21,use
240752,U011526,roundups,2024-11-04,use
913365,U043956,investments,2024-12-31,use
960741,U046196,get_paid_early,2024-09-16,enable
900425,U043337,roundups,2024-12-31,use
584492,U028118,investments,2024-12-31,use
327441,U015733,investments,2024-05-31,enable
39857,U001893,roundups,2024-12-31,use
255425,U012258,budgeting,2024-12-31,use
1018646,U048952,budgeting,2024-12-31,use
624845,U030071,roundups,2024-12-31,use
972402,U046751,roundups,2024-11-30,use
947861,U045605,budgeting,2024-12-31,use
750018,U036143,budgeting,2024-11-21,use
863912,U041599,budgeting,2024-03-28,use
98483,U004654,budgeting,2024-08-13,use
81499,U003858,roundups,2024-12-31,use
124215,U005898,roundups,2024-06-29,use
106010,U005013,investments,2024-12-31,use
459131,U022029,roundups,2024-12-16,use
9230,U000430,budgeting,2024-09-16,use
869446,U041858,roundups,2024-12-31,use
361600,U017345,get_paid_early,2024-10-18,use
140910,U006713,roundups,2024-12-31,use
626089,U030142,roundups,2024-06-05,use
621603,U029914,get_paid_early,2024-12-20,use
553449,U026626,roundups,2024-12-31,use
594776,U028613,pots,2024-10-17,use
300670,U014441,roundups,2024-12-31,use
193238,U009206,budgeting,2024-12-31,use
167162,U007972,budgeting,2024-12-04,use
531426,U025563,roundups,2024-06-12,use
30106,U001438,roundups,2024-12-31,use
317913,U015289,budgeting,2024-12-31,use
1008840,U048471,budgeting,2024-06-18,use
430435,U020632,roundups,2024-12-31,use
817606,U039321,investments,2024-12-31,use
160144,U007624,roundups,2024-12-31,use
184275,U008775,roundups,2024-10-05,use
546468,U026278,get_paid_early,2024-12-31,use
88524,U004191,get_paid_early,2024-12-31,use
607796,U029228,pots,2024-09-11,use
616079,U029642,pots,2024-09-10,use
283682,U013622,investments,2024-06-03,use
448068,U021485,budgeting,2024-09-18,use
925779,U044566,pensions,2024-12-31,use
681633,U032872,roundups,2024-10-23,use
620035,U029843,budgeting,2024-12-31,use
580968,U027951,pots,2024-09-24,use
375770,U018003,pensions,2024-06-25,use
21296,U001013,budgeting,2024-09-17,use
395567,U018986,roundups,2024-12-02,use
175858,U008374,budgeting,2024-12-31,use
718429,U034626,budgeting,2024-12-06,use
318888,U015335,pensions,2024-10-02,use
968342,U046556,pensions,2024-12-31,use
998229,U047958,roundups,2024-12-31,use
96419,U004559,budgeting,2024-12-31,use
212727,U010161,roundups,2024-12-31,use
452949,U021725,get_paid_early,2024-05-31,use
259432,U012444,roundups,2024-12-31,use
572020,U027522,get_paid_early,2024-12-04,use
799829,U038494,roundups,2024-12-31,use
206171,U009816,roundups,2024-12-31,use
722658,U034840,get_paid_early,2024-10-29,use
427007,U020480,pots,2024-12-31,use
702078,U033856,pots,2024-09-03,use
145360,U006932,roundups,2024-10-26,use
588247,U028298,investments,2024-11-22,use
923641,U044472,get_paid_early,2024-12-24,use
301721,U014489,pots,2024-03-24,enable
736690,U035509,pots,2024-08-17,use
808564,U038906,budgeting,2024-12-31,use
943786,U045420,investments,2024-08-13,use
586539,U028222,budgeting,2024-08-24,use
233491,U011175,get_paid_early,2024-07-11,use
96354,U004556,budgeting,2024-09-30,use
38912,U001855,roundups,2024-10-08,use
653931,U031503,roundups,2024-12-31,use
562931,U027069,roundups,2024-12-31,use
634827,U030568,investments,2024-12-05,use
628095,U030245,roundups,2024-12-31,use
670362,U032307,budgeting,2024-12-31,use
782879,U037712,roundups,2024-09-26,use
557265,U026791,get_paid_early,2024-12-31,use
106922,U005056,pots,2024-06-16,use
748332,U036068,budgeting,2024-12-03,use
555823,U026731,roundups,2024-12-27,use
96317,U004555,roundups,2024-12-31,use
290734,U013968,roundups,2024-06-16,use
247238,U011875,investments,2024-12-31,use
6413,U000296,roundups,2024-04-30,use
53720,U002551,budgeting,2024-12-03,use
550988,U026507,budgeting,2024-06-07,use
956456,U046008,pots,2024-07-08,enable
854603,U041160,pots,2024-12-31,use
425657,U020413,pots,2024-11-04,use
293142,U014092,budgeting,2024-10-06,use
433602,U020778,roundups,2024-07-01,use
570829,U027465,pots,2024-12-31,use
551320,U026520,pots,2024-12-31,use
15594,U000746,roundups,2024-11-15,use
102265,U004838,budgeting,2024-12-31,use
720301,U034729,budgeting,2024-11-01,use
464901,U022321,roundups,2024-07-28,use
579746,U027896,get_paid_early,2024-03-16,enable
63339,U003009,roundups,2024-12-31,use
79937,U003789,roundups,2024-12-31,use
994811,U047815,roundups,2024-12-31,use
256766,U012313,get_paid_early,2024-12-31,use
635228,U030587,roundups,2024-12-31,use
434180,U020803,pots,2024-06-23,use
117319,U005566,pots,2024-12-31,use
824776,U039702,roundups,2024-09-14,use
192702,U009184,roundups,2024-12-31,use
126447,U006006,budgeting,2024-07-19,use
858058,U041324,investments,2024-06-19,use
405397,U019458,get_paid_early,2024-12-31,use
665875,U032091,budgeting,2024-04-22,use
409881,U019663,budgeting,2024-09-16,use
605965,U029147,roundups,2024-12-31,use
388915,U018657,roundups,2024-12-31,use
387879,U018606,pots,2024-12-31,use
1037886,U049900,pots,2024-12-23,use
539669,U025958,budgeting,2024-04-29,enable
796006,U038299,investments,2024-12-31,use
36937,U001753,roundups,2024-12-31,use
514872,U024758,get_paid_early,2024-12-31,use
171728,U008189,investments,2024-12-31,use
821749,U039548,pots,2024-04-16,use
356986,U017131,budgeting,2024-05-12,use
434361,U020811,roundups,2024-07-22,use
817528,U039319,roundups,2024-07-26,use
161823,U007702,get_paid_early,2024-09-17,use
11014,U000515,pots,2024-08-31,use
1009209,U048488,pots,2024-12-31,use
986070,U047386,budgeting,2024-11-07,use
86556,U004102,get_paid_early,2024-12-31,use
1022433,U049122,pensions,2024-08-03,use
1006958,U048381,roundups,2024-07-31,use
507765,U024409,roundups,2024-05-12,use
204454,U009726,pots,2024-04-11,use
745258,U035918,budgeting,2024-12-31,use
28025,U001339,pots,2024-09-13,use
459876,U022063,investments,2024-09-09,enable
258575,U012394,roundups,2024-12-31,use
465658,U022364,pots,2024-12-31,use
719989,U034714,get_paid_early,2024-02-13,use
1008739,U048467,roundups,2024-10-21,use
966488,U046465,roundups,2024-12-31,use
124509,U005911,get_paid_early,2024-01-18,enable
163631,U007801,budgeting,2024-07-17,use
113442,U005377,roundups,2024-09-30,use
894317,U043047,budgeting,2024-12-31,use
908556,U043721,budgeting,2024-12-31,use
336295,U016166,roundups,2024-12-31,use
675803,U032572,roundups,2024-12-17,use
924938,U044527,roundups,2024-12-31,use
588875,U028332,budgeting,2024-08-02,use
214510,U010240,pensions,2024-03-30,enable
95330,U004514,budgeting,2024-12-31,use
952994,U045853,get_paid_early,2024-12-31,use
597071,U028726,pots,2024-12-31,use
630015,U030329,pots,2024-12-31,use
991844,U047671,pots,2024-12-01,use
485895,U023330,pots,2024-12-20,use
182508,U008686,budgeting,2024-10-04,use
445828,U021371,pots,2024-12-31,use
804751,U038728,budgeting,2024-08-18,use
227354,U010873,roundups,2024-12-31,use
438013,U020987,roundups,2024-12-31,use
194422,U009261,roundups,2024-12-31,use
117288,U005565,roundups,2024-12-31,use
180450,U008586,get_paid_early,2024-12-31,use
611709,U029433,investments,2024-12-31,use
950472,U045729,roundups,2024-12-31,use
182600,U008692,budgeting,2024-08-13,use
489670,U023507,get_paid_early,2024-12-31,use
233126,U011156,budgeting,2024-12-28,use
649571,U031294,budgeting,2024-12-31,use
678450,U032712,roundups,2024-09-07,use
758869,U036580,get_paid_early,2024-10-26,enable
153450,U007329,roundups,2024-12-31,use
113906,U005400,pots,2024-07-06,enable
110841,U005247,roundups,2024-12-31,use
344027,U016525,pots,2024-12-31,use
630788,U030368,roundups,2024-11-16,use
845007,U040698,get_paid_early,2024-12-31,use
935563,U045036,roundups,2024-09-24,use
614308,U029553,budgeting,2024-12-31,use
1031438,U049587,roundups,2024-09-22,use
364014,U017445,pots,2024-07-26,use
468438,U022497,pots,2024-12-31,use
899177,U043277,investments,2024-12-31,use
68831,U003267,budgeting,2024-12-31,use
912443,U043908,get_paid_early,2024-08-19,use
1001400,U048112,budgeting,2024-12-03,use
770213,U037106,roundups,2024-11-16,use
119170,U005652,roundups,2024-02-28,use
210146,U010023,roundups,2024-12-29,use
175814,U008370,get_paid_early,2024-12-31,use
641038,U030870,roundups,2024-12-31,use
9486,U000444,get_paid_early,2024-12-31,use
42664,U002032,roundups,2024-12-31,use
82415,U003902,investments,2024-12-31,use
457503,U021954,budgeting,2024-12-31,use
1002183,U048150,roundups,2024-12-31,use
588543,U028309,roundups,2024-12-31,use
1012258,U048637,roundups,2024-12-31,use
575033,U027662,roundups,2024-12-31,use
960943,U046202,roundups,2024-12-31,use
1025351,U049289,roundups,2024-12-31,use
528379,U025405,budgeting,2024-10-30,use
984216,U047299,budgeting,2024-03-18,enable
602021,U028960,pots,2024-07-10,use
979746,U047090,pensions,2024-09-28,use
52514,U002485,pots,2024-12-31,use
537817,U025857,budgeting,2024-10-04,use
505399,U024298,budgeting,2024-12-31,use
978164,U047017,budgeting,2024-12-31,use
95588,U004529,roundups,2024-07-13,use
836992,U040299,investments,2024-12-31,use
817353,U039310,roundups,2024-12-31,use
1025511,U049298,pots,2024-12-31,use
909236,U043746,roundups,2024-12-24,use
953066,U045856,roundups,2024-12-22,use
889692,U042822,pots,2024-08-22,enable
989983,U047586,investments,2024-07-19,use
325071,U015624,pots,2024-09-18,use
252250,U012119,roundups,2024-04-16,use
105157,U004971,roundups,2024-12-31,use
274659,U013178,pots,2024-12-04,use
820807,U039495,investments,2024-12-31,use
675286,U032548,pots,2024-12-31,use
815115,U039192,pots,2024-12-31,use
707547,U034103,budgeting,2024-09-30,use
759095,U036589,roundups,2024-12-31,use
722209,U034819,budgeting,2024-09-02,use
731598,U035270,pots,2024-07-10,use
778405,U037499,roundups,2024-12-31,use
622271,U029950,pots,2024-02-27,enable
667580,U032169,pots,2024-12-31,use
482853,U023187,pots,2024-12-31,use
128152,U006085,pots,2024-12-31,use
261874,U012551,budgeting,2024-10-21,use
653803,U031498,get_paid_early,2024-05-18,enable
801462,U038565,roundups,2024-03-21,use
686442,U033113,budgeting,2024-06-19,enable
468396,U022496,pots,2024-12-31,use
205066,U009755,roundups,2024-12-31,use
704533,U033968,investments,2024-05-12,enable
884050,U042554,roundups,2024-12-21,use
550520,U026482,pots,2024-10-18,use
771002,U037148,pots,2024-12-31,enable
647646,U031201,get_paid_early,2024-12-31,use
780948,U037621,pots,2024-04-03,use
723063,U034857,get_paid_early,2024-12-31,use
1016640,U048849,get_paid_early,2024-03-05,enable
539790,U025964,pots,2024-12-31,use
778191,U037487,get_paid_early,2024-04-13,use
77474,U003676,pots,2024-12-31,use
498093,U023921,budgeting,2024-10-11,use
667625,U032171,pots,2024-10-26,use
246165,U011816,roundups,2024-08-15,use
51225,U002430,pots,2024-09-28,enable
311433,U014966,pots,2024-12-31,use
325998,U015665,budgeting,2024-12-31,use
90575,U004291,roundups,2024-10-19,use
676120,U032593,pensions,2024-12-10,use
181426,U008634,roundups,2024-02-17,use
536984,U025824,roundups,2024-09-22,use
880149,U042364,get_paid_early,2024-09-19,use
979277,U047068,pots,2024-12-31,use
133299,U006339,budgeting,2024-12-31,use
94413,U004474,roundups,2024-08-29,use
663463,U031966,roundups,2024-10-04,use
301856,U014497,investments,2024-08-29,enable
314800,U015124,budgeting,2024-09-11,use
194991,U009292,budgeting,2024-12-31,use
809877,U038969,investments,2024-08-29,enable
236243,U011306,roundups,2024-12-22,use
234931,U011239,roundups,2024-12-31,use
481327,U023104,roundups,2024-12-31,use
34398,U001644,investments,2024-04-30,use
869425,U041858,budgeting,2024-12-31,use
511915,U024611,roundups,2024-12-31,use
765878,U036902,pots,2024-12-31,use
800701,U038532,budgeting,2024-12-31,use
1036241,U049819,pots,2024-12-31,use
591338,U028455,pensions,2024-02-20,enable
842890,U040590,pots,2024-12-31,use
502337,U024144,roundups,2024-12-31,use
147664,U007049,roundups,2024-12-31,use
172474,U008220,pots,2024-09-19,enable
266718,U012805,roundups,2024-12-31,use
531466,U025564,pensions,2024-12-31,use
356385,U017101,roundups,2024-10-18,use
673600,U032467,pots,2024-05-02,use
665843,U032090,roundups,2024-12-31,use
616918,U029690,pots,2024-12-31,use
800582,U038527,budgeting,2024-10-13,use
652128,U031412,budgeting,2024-05-04,use
261043,U012514,get_paid_early,2024-08-10,use
831378,U040016,pots,2024-08-14,use
665142,U032053,budgeting,2024-12-31,use
316352,U015210,roundups,2024-10-30,use
226539,U010833,budgeting,2024-12-31,use
13782,U000654,roundups,2024-12-31,use
49752,U002363,budgeting,2024-08-18,use
768816,U037047,pots,2024-12-31,use
474139,U022777,budgeting,2024-07-07,use
287246,U013798,budgeting,2024-12-31,use
506058,U024327,budgeting,2024-06-03,use
117854,U005586,roundups,2024-12-31,use
187538,U008946,roundups,2024-12-31,use
522467,U025126,investments,2024-03-26,use
153197,U007315,get_paid_early,2024-07-02,use
140875,U006710,roundups,2024-12-31,use
295645,U014216,roundups,2024-10-02,use
59477,U002828,roundups,2024-06-04,use
402520,U019324,pots,2024-12-31,use
335597,U016127,budgeting,2024-12-31,use
238491,U011422,roundups,2024-12-31,use
435116,U020847,pensions,2024-01-25,enable
220782,U010544,pensions,2024-01-07,enable
355743,U017062,pots,2024-12-31,use
837847,U040346,roundups,2024-12-31,use
962272,U046260,investments,2024-12-22,use
918587,U044221,budgeting,2024-07-05,use
582748,U028035,investments,2024-07-16,use
81649,U003863,roundups,2024-12-31,use
968976,U046589,get_paid_early,2024-10-05,use
612915,U029488,pots,2024-12-31,use
444737,U021312,roundups,2024-05-22,use
736414,U035498,get_paid_early,2024-08-02,use
1034925,U049759,get_paid_early,2024-12-31,use
2982,U000149,budgeting,2024-12-23,use
1024012,U049209,pots,2024-07-19,use
609673,U029325,roundups,2024-12-31,use
324581,U015602,pots,2024-08-23,use
969536,U046613,budgeting,2024-09-29,use
569850,U027401,pots,2024-10-26,use
49662,U002359,investments,2024-12-31,use
826993,U039813,get_paid_early,2024-12-31,use
602150,U028964,roundups,2024-12-31,use
998980,U047996,pensions,2024-04-11,enable
783429,U037733,pensions,2024-12-31,use
948954,U045658,roundups,2024-06-23,use
727012,U035049,pots,2024-12-31,use
582239,U028011,get_paid_early,2024-12-31,use
983212,U047262,get_paid_early,2024-12-31,use
633209,U030487,budgeting,2024-12-31,use
248645,U011940,roundups,2024-12-30,enable
731226,U035251,pots,2024-12-31,use
1009952,U048523,roundups,2024-09-12,enable
654614,U031540,budgeting,2024-09-29,use
161166,U007672,budgeting,2024-11-01,use
293250,U014097,roundups,2024-12-31,use
488175,U023434,roundups,2024-12-21,use
772104,U037200,get_paid_early,2024-12-29,use
610449,U029365,roundups,2024-10-22,use
808829,U038918,budgeting,2024-02-05,use
812973,U039097,roundups,2024-07-07,use
584363,U028111,pots,2024-12-14,use
737196,U035534,budgeting,2024-12-31,use
854784,U041171,pensions,2024-12-31,use
672879,U032429,pots,2024-09-11,use
264647,U012699,budgeting,2024-12-31,use
565640,U027200,investments,2024-12-31,use
123708,U005868,roundups,2024-12-31,use
985129,U047340,budgeting,2024-11-29,use
122524,U005813,budgeting,2024-12-30,use
211720,U010112,get_paid_early,2024-12-31,use
591990,U028492,budgeting,2024-03-15,enable
822840,U039605,roundups,2024-12-31,use
931343,U044835,budgeting,2024-08-12,use
201307,U009578,budgeting,2024-11-14,use
829886,U039950,budgeting,2024-12-25,use
545883,U026254,roundups,2024-04-13,use
473073,U022723,pots,2024-12-31,use
856445,U041243,pots,2024-12-31,use
305198,U014678,pots,2024-12-31,use
272635,U013083,roundups,2024-10-20,enable
641389,U030888,roundups,2024-12-31,use
530410,U025517,pots,2024-12-31,use
203720,U009692,get_paid_early,2024-01-14,use
425451,U020402,roundups,2024-07-30,use
23386,U001110,roundups,2024-12-31,use
557767,U026816,roundups,2024-12-31,use
636957,U030675,roundups,2024-12-31,use
282202,U013546,budgeting,2024-12-31,use
597059,U028725,roundups,2024-12-31,use
349137,U016759,get_paid_early,2024-07-09,use
571343,U027488,investments,2024-12-26,use
268106,U012874,roundups,2024-11-16,use
138067,U006571,roundups,2024-12-31,use
765396,U036880,roundups,2024-08-19,use
390062,U018726,roundups,2024-12-31,use
490775,U023564,pots,2024-05-24,use
113396,U005374,roundups,2024-12-31,use
845899,U040740,budgeting,2024-09-11,use
773364,U037268,roundups,2024-04-28,use
502408,U024147,roundups,2024-09-29,use
121578,U005776,roundups,2024-12-31,use
771997,U037195,roundups,2024-06-28,use
430000,U020614,budgeting,2024-10-19,use
209135,U009973,get_paid_early,2024-12-27,use
373616,U017893,roundups,2024-12-22,use
251831,U012094,budgeting,2024-12-31,use
395287,U018978,pots,2024-08-23,use
246442,U011833,budgeting,2024-12-31,use
508330,U024435,roundups,2024-12-31,use
84868,U004021,roundups,2024-11-04,use
275759,U013229,get_paid_early,2024-12-20,enable
735469,U035450,roundups,2024-11-04,use
924836,U044522,get_paid_early,2024-11-12,use
201556,U009586,roundups,2024-12-31,use
728854,U035145,pensions,2024-02-26,use
763280,U036777,roundups,2024-12-31,use
3704,U000190,investments,2024-04-06,use
233083,U011153,investments,2024-12-31,use
601051,U028918,roundups,2024-12-31,use
911810,U043879,budgeting,2024-12-31,use
317645,U015276,pots,2024-12-31,use
332548,U015983,budgeting,2024-12-31,use
135950,U006460,roundups,2024-12-31,use
632699,U030460,roundups,2024-12-31,use
408358,U019596,pots,2024-09-03,use
108014,U005116,pots,2024-12-31,use
778469,U037503,investments,2024-12-31,use
407422,U019555,budgeting,2024-09-06,use
65284,U003098,roundups,2024-07-02,use
744848,U035901,get_paid_early,2024-12-31,use
974841,U046873,pots,2024-05-05,enable
640652,U030856,roundups,2024-12-31,use
829827,U039947,budgeting,2024-08-30,enable
888527,U042768,get_paid_early,2024-12-31,use
67978,U003227,investments,2024-12-31,use
738151,U035586,budgeting,2024-06-12,use
588815,U028328,roundups,2024-12-31,use
127665,U006067,get_paid_early,2024-12-31,use
271534,U013034,budgeting,2024-12-31,use
600054,U028873,roundups,2024-07-23,use
146536,U006995,pots,2024-12-31,use
973867,U046827,pensions,2024-12-02,use
672765,U032423,roundups,2024-12-31,use
386681,U018545,pots,2024-09-14,use
539468,U025948,pots,2024-07-12,use
8287,U000387,budgeting,2024-12-31,use
660678,U031840,roundups,2024-09-25,use
355207,U017034,pots,2024-03-28,enable
736735,U035514,pensions,2024-11-19,enable
142008,U006768,budgeting,2024-12-31,use
839314,U040421,investments,2024-11-18,use
138749,U006607,investments,2024-03-28,enable
639107,U030785,pots,2024-12-31,use
262633,U012595,roundups,2024-12-31,use
622917,U029980,budgeting,2024-12-31,use
814897,U039183,roundups,2024-12-31,use
40243,U001908,budgeting,2024-12-31,use
651461,U031377,budgeting,2024-12-31,use
335231,U016113,pots,2024-12-08,use
33592,U001606,pots,2024-10-11,enable
1029045,U049480,pots,2024-12-31,use
838815,U040389,budgeting,2024-10-16,use
217962,U010414,budgeting,2024-04-29,use
316207,U015201,investments,2024-04-21,use
910985,U043834,roundups,2024-11-17,use
785426,U037814,roundups,2024-11-10,use
833114,U040111,roundups,2024-12-31,use
743373,U035822,get_paid_early,2024-11-05,use
43310,U002065,get_paid_early,2024-12-31,use
559154,U026879,pots,2024-07-20,use
204620,U009730,get_paid_early,2024-12-31,use
435455,U020867,budgeting,2024-12-31,use
912098,U043893,roundups,2024-12-31,use
643783,U031005,pots,2024-04-22,use
85234,U004039,get_paid_early,2024-12-11,enable
543909,U026163,pots,2024-03-28,enable
1022541,U049129,pots,2024-06-22,use
107647,U005094,pots,2024-12-31,use
642596,U030943,pots,2024-11-13,use
551951,U026556,pots,2024-07-13,use
787409,U037901,roundups,2024-10-03,use
278429,U013348,pots,2024-07-13,use
441356,U021155,budgeting,2024-03-29,use
817955,U039335,budgeting,2024-08-20,use
949439,U045677,get_paid_early,2024-10-29,use
307463,U014786,budgeting,2024-12-12,use
237615,U011380,roundups,2024-06-30,use
27986,U001338,roundups,2024-12-22,use
723523,U034884,roundups,2024-12-31,use
946427,U045535,roundups,2024-12-31,use
649641,U031298,pots,2024-10-01,use
808689,U038912,budgeting,2024-07-24,use
434329,U020809,roundups,2024-12-31,use
568960,U027357,investments,2024-12-31,use
194739,U009279,roundups,2024-10-20,use
541861,U026059,roundups,2024-02-28,enable
987774,U047477,get_paid_early,2024-12-31,use
385077,U018461,budgeting,2024-12-31,use
326590,U015693,roundups,2024-12-31,use
447622,U021466,budgeting,2024-11-11,use
45557,U002178,roundups,2024-12-31,use
618090,U029748,roundups,2024-05-03,use
509379,U024482,budgeting,2024-09-25,use
387841,U018605,roundups,2024-12-31,use
615885,U029631,roundups,2024-12-31,use
716334,U034521,roundups,2024-05-14,use
329895,U015855,pots,2024-12-31,use
879620,U042340,pots,2024-12-31,use
759106,U036589,roundups,2024-12-31,use
889952,U042832,budgeting,2024-06-01,use
314324,U015104,budgeting,2024-08-19,use
750846,U036179,budgeting,2024-10-08,use
581360,U027969,investments,2024-09-22,use
776684,U037423,get_paid_early,2024-11-06,use
180452,U008586,investments,2024-12-31,use
916990,U044135,pensions,2024-09-14,use
323000,U015525,pots,2024-01-22,enable
579677,U027893,get_paid_early,2024-12-31,enable
760183,U036631,pensions,2024-11-13,use
675197,U032545,budgeting,2024-12-31,use
517560,U024885,roundups,2024-10-30,use
822112,U039565,get_paid_early,2024-12-31,use
234234,U011207,roundups,2024-11-24,use
974852,U046873,budgeting,2024-10-10,use
173462,U008268,pots,2024-12-31,use
633432,U030499,roundups,2024-12-31,use
4371,U000217,pots,2024-09-12,use
635909,U030615,pots,2024-12-31,use
550957,U026506,budgeting,2024-12-31,use
841361,U040514,roundups,2024-12-31,use
653861,U031500,pots,2024-06-26,use
580943,U027950,budgeting,2024-08-01,use
1029768,U049512,budgeting,2024-09-12,enable
