txn_id,user_id,txn_date,amount,category,channel
1755895,U049532,2024-10-27,37.8,bills,direct_debit
1575806,U044366,2024-12-31,4.53,restaurants,card
47343,U001345,2024-12-31,20.74,shopping,direct_debit
129413,U003664,2024-12-31,24.89,groceries,direct_debit
191059,U005501,2024-12-13,17.9,bills,direct_debit
1432919,U040383,2024-08-30,119.03,bills,card
839061,U023709,2024-12-31,46.24,entertainment,online
1149864,U032518,2024-12-31,10.6,groceries,card
541410,U015428,2024-08-20,37.77,bills,card
612021,U017327,2024-09-30,34.08,bills,card
63121,U001760,2024-09-10,3.87,shopping,direct_debit
659639,U018652,2024-12-31,52.38,bills,online
36240,U001033,2024-08-25,33.78,bills,direct_debit
1114242,U031479,2024-10-16,124.58,shopping,online
469059,U013393,2024-06-24,27.94,bills,online
1496427,U042102,2024-12-31,11.51,restaurants,direct_debit
1056430,U029870,2024-07-14,1.12,bills,card
1744883,U049235,2024-12-31,5.9,groceries,card
1050647,U029711,2024-09-15,2.07,groceries,online
931619,U026388,2024-06-30,41.34,groceries,direct_debit
1259853,U035627,2024-08-08,98.95,shopping,online
1191763,U033702,2024-12-31,25.02,restaurants,online
1761077,U049675,2024-04-01,6.68,shopping,online
795245,U022392,2024-12-31,20.97,groceries,card
471374,U013466,2024-12-31,55.39,restaurants,online
1563854,U044016,2024-09-07,35.43,restaurants,direct_debit
1031769,U029217,2024-11-13,19.02,transport,direct_debit
544455,U015507,2024-10-16,79.6,groceries,direct_debit
474791,U013578,2024-12-31,1.62,shopping,direct_debit
1291263,U036489,2024-12-31,8.29,groceries,online
1249420,U035368,2024-12-31,5.72,restaurants,card
695959,U019675,2024-11-01,92.49,shopping,online
1237459,U035021,2024-06-09,100.26,shopping,online
1411278,U039775,2024-03-13,11.37,entertainment,direct_debit
363737,U010370,2024-10-18,72.08,transport,card
1068967,U030216,2024-09-09,5.01,entertainment,direct_debit
268392,U007682,2024-12-31,50.29,shopping,card
1195495,U033796,2024-08-02,32.74,transport,card
1329071,U037568,2024-07-18,69.92,bills,card
209975,U006037,2024-09-16,8.49,transport,online
1604193,U045167,2024-12-31,41.55,restaurants,online
1548048,U043550,2024-12-11,29.83,shopping,direct_debit
288238,U008233,2024-12-31,56.38,restaurants,card
1747115,U049312,2024-12-31,9.41,entertainment,online
637543,U018024,2024-06-26,27.12,groceries,online
1358516,U038365,2024-06-09,13.55,shopping,online
1184065,U033472,2024-12-31,11.26,transport,direct_debit
515021,U014643,2024-09-24,42.9,shopping,direct_debit
607229,U017201,2024-10-20,20.17,transport,direct_debit
876001,U024811,2024-09-08,28.26,shopping,direct_debit
1741691,U049156,2024-08-18,53.32,shopping,card
1001322,U028307,2024-12-31,6.46,entertainment,direct_debit
1462909,U041247,2024-12-31,93.2,bills,online
808974,U022807,2024-06-09,4.96,restaurants,direct_debit
171062,U004886,2024-12-31,9.56,entertainment,online
862483,U024417,2024-10-10,102.42,shopping,direct_debit
974487,U027546,2024-12-31,38.65,entertainment,card
672911,U019034,2024-10-04,19.34,entertainment,card
232410,U006718,2024-12-12,6.69,groceries,card
1542343,U043383,2024-11-21,29.92,groceries,direct_debit
991156,U028015,2024-05-10,18.16,entertainment,online
1139144,U032217,2024-03-10,16.63,transport,online
698348,U019754,2024-12-31,10.95,shopping,online
1491785,U041993,2024-08-12,13.97,shopping,online
564723,U016031,2024-08-26,23.56,restaurants,online
330520,U009431,2024-12-31,50.59,groceries,direct_debit
1526442,U042898,2024-05-02,21.39,entertainment,card
1213407,U034331,2024-09-19,30.71,restaurants,card
950444,U026883,2024-10-19,41.09,shopping,online
1281328,U036228,2024-08-26,30.81,transport,online
155905,U004416,2024-11-05,20.3,bills,online
723275,U020409,2024-12-31,67.35,bills,online
303125,U008654,2024-12-31,65.81,transport,card
37845,U001074,2024-12-24,29.49,bills,online
366598,U010444,2024-12-31,7.01,transport,online
222706,U006427,2024-06-04,22.69,transport,online
833111,U023535,2024-12-31,25.99,groceries,direct_debit
32649,U000934,2024-12-08,5.93,entertainment,direct_debit
48470,U001383,2024-12-31,2.23,entertainment,card
691495,U019543,2024-12-31,129.69,shopping,card
1680469,U047414,2024-12-31,7.39,groceries,card
32650,U000934,2024-12-26,47.73,restaurants,direct_debit
1571435,U044262,2024-03-24,52.55,transport,card
681103,U019293,2024-12-31,148.75,restaurants,direct_debit
179509,U005147,2024-12-31,18.05,entertainment,direct_debit
1152806,U032596,2024-12-04,55.13,entertainment,direct_debit
85224,U002413,2024-12-31,23.37,transport,online
1013044,U028644,2024-12-09,29.45,entertainment,card
713845,U020173,2024-12-31,10.89,bills,card
1554442,U043736,2024-09-25,1.42,restaurants,card
5602,U000178,2024-12-31,16.3,restaurants,online
799962,U022538,2024-12-31,23.63,bills,direct_debit
156630,U004446,2024-12-31,59.54,entertainment,direct_debit
1477882,U041640,2024-11-20,36.05,restaurants,direct_debit
925905,U026219,2024-12-31,21.57,transport,direct_debit
1062475,U030040,2024-07-27,32.78,groceries,direct_debit
693983,U019623,2024-07-09,18.29,groceries,online
1603201,U045131,2024-07-28,44.73,transport,card
674281,U019074,2024-12-31,22.77,shopping,direct_debit
267586,U007671,2024-11-14,13.36,shopping,direct_debit
1627155,U045885,2024-12-31,18.02,transport,online
986725,U027879,2024-07-26,40.11,shopping,card
66559,U001862,2024-12-31,67.3,groceries,online
1424574,U040161,2024-12-31,1.84,transport,card
1358107,U038354,2024-12-31,12.51,bills,online
470366,U013430,2024-12-31,9.7,bills,card
352076,U010033,2024-06-22,22.73,shopping,online
404760,U011526,2024-09-24,111.6,transport,online
1663307,U046895,2024-11-14,13.86,shopping,direct_debit
1559118,U043876,2024-12-31,51.4,transport,direct_debit
730302,U020597,2024-09-10,10.95,transport,direct_debit
1639247,U046198,2024-11-06,61.83,transport,direct_debit
763870,U021494,2024-10-09,10.01,entertainment,online
1438167,U040558,2024-12-31,26.15,shopping,card
984766,U027825,2024-12-31,15.29,shopping,online
1433548,U040406,2024-10-08,42.54,groceries,online
868501,U024576,2024-09-04,9.46,entertainment,direct_debit
1607509,U045265,2024-12-31,1.39,entertainment,online
516437,U014681,2024-11-10,35.18,entertainment,direct_debit
770602,U021710,2024-12-31,23.51,restaurants,online
347160,U009896,2024-09-16,33.4,entertainment,card
271328,U007775,2024-12-31,29.56,shopping,direct_debit
168187,U004783,2024-12-31,42.42,restaurants,online
51855,U001456,2024-08-18,81.51,bills,card
1207687,U034172,2024-12-31,40.98,entertainment,online
128695,U003638,2024-12-31,50.0,transport,card
1174612,U033222,2024-12-31,21.73,bills,direct_debit
1177097,U033288,2024-12-31,81.31,transport,online
1313454,U037111,2024-11-06,73.2,groceries,card
1048990,U029659,2024-09-16,30.43,entertainment,card
1214741,U034363,2024-12-09,12.92,bills,card
1744657,U049230,2024-01-31,44.74,groceries,direct_debit
623283,U017644,2024-12-31,68.63,shopping,online
1451012,U040905,2024-12-31,48.68,shopping,direct_debit
43219,U001226,2024-12-31,43.75,restaurants,card
1118810,U031608,2024-12-31,8.41,bills,direct_debit
23808,U000685,2024-12-31,42.38,transport,card
1419794,U039994,2024-12-25,3.26,shopping,card
1079214,U030503,2024-12-31,40.61,transport,card
504674,U014378,2024-12-31,37.38,restaurants,direct_debit
496626,U014182,2024-06-06,188.02,bills,card
850973,U024082,2024-09-25,31.07,entertainment,card
482654,U013812,2024-12-31,1.44,entertainment,direct_debit
1260522,U035636,2024-10-09,19.98,bills,online
549164,U015651,2024-10-25,29.7,transport,card
449306,U012826,2024-11-21,1.6,entertainment,online
356655,U010160,2024-12-31,9.21,entertainment,online
1284096,U036303,2024-03-14,10.2,bills,online
1225508,U034660,2024-08-08,12.21,shopping,direct_debit
735164,U020707,2024-08-16,32.63,restaurants,card
273382,U007832,2024-11-01,39.01,groceries,direct_debit
262265,U007544,2024-07-14,50.52,bills,online
472545,U013522,2024-07-24,26.15,shopping,card
1552681,U043682,2024-12-31,13.25,groceries,online
1227670,U034721,2024-12-31,39.07,groceries,card
1526887,U042909,2024-12-31,6.09,bills,online
281730,U008059,2024-12-31,13.09,transport,card
120368,U003409,2024-10-01,131.84,restaurants,card
1193852,U033756,2024-12-31,4.83,entertainment,card
708340,U020007,2024-06-18,115.14,entertainment,online
1048050,U029641,2024-07-02,115.22,entertainment,online
85378,U002420,2024-12-31,10.27,bills,direct_debit
574423,U016292,2024-12-31,57.69,restaurants,direct_debit
1715234,U048407,2024-12-31,17.64,restaurants,online
1354521,U038249,2024-12-19,12.78,transport,card
1498053,U042139,2024-12-31,37.74,restaurants,card
1301919,U036785,2024-12-31,13.22,transport,card
301559,U008613,2024-08-18,54.08,transport,online
80141,U002255,2024-12-31,109.61,groceries,online
963393,U027218,2024-07-17,43.85,transport,card
1338988,U037824,2024-12-31,98.65,entertainment,online
762891,U021473,2024-12-31,11.7,restaurants,online
932801,U026414,2024-12-08,55.39,bills,online
51575,U001452,2024-10-07,56.6,restaurants,direct_debit
1608732,U045298,2024-12-31,10.74,entertainment,direct_debit
1291535,U036494,2024-12-31,61.53,restaurants,online
1030674,U029184,2024-11-18,67.52,groceries,card
1286308,U036363,2024-12-31,22.38,entertainment,direct_debit
818723,U023095,2024-12-31,52.34,entertainment,direct_debit
1738836,U049065,2024-01-27,9.72,entertainment,online
1572013,U044272,2024-07-01,65.8,groceries,card
619723,U017545,2024-12-31,1.82,transport,card
927933,U026275,2024-12-31,40.05,restaurants,card
446273,U012740,2024-12-31,11.22,entertainment,online
738380,U020783,2024-11-20,56.04,transport,card
357885,U010199,2024-12-31,74.22,bills,card
1056261,U029868,2024-08-10,2.95,bills,direct_debit
1352985,U038198,2024-11-06,79.36,entertainment,online
910316,U025769,2024-07-29,55.74,restaurants,direct_debit
923838,U026165,2024-12-31,15.81,bills,online
1253656,U035481,2024-12-31,6.24,entertainment,direct_debit
650293,U018390,2024-12-31,73.62,groceries,direct_debit
1646888,U046411,2024-12-31,35.65,transport,direct_debit
1119153,U031626,2024-12-04,10.36,entertainment,direct_debit
54979,U001557,2024-12-31,101.73,transport,card
1070962,U030263,2024-02-26,18.74,shopping,card
1487546,U041903,2024-12-31,137.32,transport,card
1108545,U031324,2024-12-22,39.41,restaurants,direct_debit
973635,U027526,2024-12-31,75.51,restaurants,online
518323,U014724,2024-12-31,176.07,shopping,card
1357477,U038343,2024-09-24,22.82,groceries,direct_debit
1680765,U047426,2024-12-31,3.41,transport,online
1295803,U036627,2024-08-16,88.6,transport,card
669690,U018929,2024-12-31,17.81,transport,online
659764,U018655,2024-12-31,41.3,entertainment,direct_debit
652277,U018445,2024-06-05,22.44,shopping,online
295804,U008445,2024-12-31,26.63,shopping,online
836832,U023644,2024-12-09,1.69,entertainment,card
696874,U019713,2024-12-31,43.65,transport,online
1074245,U030360,2024-09-12,21.11,groceries,card
1264660,U035757,2024-12-08,8.69,bills,direct_debit
590498,U016742,2024-12-31,31.13,groceries,online
853380,U024153,2024-07-17,18.67,entertainment,online
1537179,U043235,2024-03-10,62.98,restaurants,online
1084833,U030641,2024-12-31,72.27,transport,card
1386791,U039134,2024-08-26,28.3,groceries,online
676615,U019156,2024-06-14,65.87,transport,card
186728,U005368,2024-12-31,105.81,bills,card
1680996,U047431,2024-12-31,1.81,bills,online
1062407,U030036,2024-12-31,145.12,restaurants,online
1229306,U034773,2024-08-07,10.41,transport,direct_debit
1466446,U041344,2024-12-31,6.58,restaurants,direct_debit
1681897,U047466,2024-12-02,33.11,restaurants,online
510276,U014526,2024-12-31,4.38,shopping,online
827258,U023351,2024-06-18,120.38,groceries,card
1529369,U042988,2024-12-31,29.47,shopping,card
23618,U000677,2024-11-06,21.69,groceries,online
1222088,U034551,2024-12-31,1.41,transport,card
1727657,U048738,2024-05-24,18.01,bills,direct_debit
23131,U000668,2024-05-29,28.86,bills,card
838956,U023705,2024-12-31,65.28,groceries,direct_debit
1377943,U038878,2024-12-31,20.03,entertainment,direct_debit
464460,U013276,2024-09-02,43.06,bills,direct_debit
151116,U004278,2024-06-05,28.99,bills,card
318685,U009100,2024-12-11,52.66,bills,card
347765,U009911,2024-02-27,13.33,transport,direct_debit
265247,U007611,2024-12-31,89.65,entertainment,card
770818,U021717,2024-07-05,21.91,groceries,direct_debit
1260964,U035645,2024-12-31,31.79,shopping,card
957990,U027072,2024-12-23,9.99,bills,online
1157169,U032717,2024-07-08,66.93,groceries,card
58216,U001635,2024-11-25,27.91,shopping,direct_debit
369898,U010531,2024-12-31,5.66,entertainment,online
655483,U018531,2024-07-18,4.7,shopping,card
1750119,U049398,2024-12-31,28.67,groceries,online
622384,U017630,2024-07-30,43.72,bills,direct_debit
1389362,U039197,2024-12-14,52.37,shopping,direct_debit
1043500,U029522,2024-12-31,30.12,restaurants,card
1675353,U047253,2024-12-29,44.63,transport,direct_debit
1469586,U041414,2024-12-31,3.42,restaurants,online
611109,U017308,2024-12-31,4.02,entertainment,card
1586822,U044675,2024-08-08,11.57,restaurants,direct_debit
1713693,U048373,2024-12-02,51.62,entertainment,online
233287,U006754,2024-12-31,38.0,restaurants,card
50177,U001414,2024-12-31,3.51,groceries,card
1171219,U033101,2024-10-26,29.74,shopping,online
1209166,U034219,2024-12-31,43.97,bills,online
150297,U004259,2024-12-31,2.0,groceries,online
1670090,U047095,2024-12-31,26.64,transport,direct_debit
183962,U005295,2024-12-31,115.44,groceries,online
1101161,U031095,2024-08-25,2.07,bills,online
1566022,U044085,2024-12-31,22.26,shopping,card
60116,U001692,2024-12-22,118.73,transport,direct_debit
1744542,U049227,2024-12-31,9.93,bills,online
535249,U015244,2024-05-12,30.82,shopping,online
443245,U012659,2024-04-08,41.76,restaurants,online
909796,U025758,2024-09-27,8.85,entertainment,online
558401,U015872,2024-04-10,12.24,groceries,online
838185,U023681,2024-09-06,9.99,transport,online
460607,U013155,2024-12-31,124.58,bills,online
1081254,U030553,2024-12-31,86.74,shopping,card
1642345,U046279,2024-12-31,41.52,bills,direct_debit
404874,U011529,2024-06-30,14.44,groceries,direct_debit
153688,U004346,2024-06-20,123.2,transport,direct_debit
71100,U001978,2024-12-31,75.35,bills,direct_debit
393962,U011164,2024-04-07,17.04,bills,online
1433664,U040408,2024-12-31,19.08,groceries,direct_debit
1316665,U037192,2024-12-31,6.33,groceries,direct_debit
520280,U014779,2024-12-31,34.69,restaurants,direct_debit
1220912,U034534,2024-12-31,19.23,bills,online
789232,U022230,2024-08-30,35.99,entertainment,direct_debit
1619114,U045641,2024-03-25,8.96,entertainment,direct_debit
929980,U026337,2024-09-07,70.05,shopping,direct_debit
1640413,U046230,2024-12-28,19.04,bills,online
168064,U004782,2024-12-31,28.73,transport,direct_debit
731416,U020628,2024-12-31,83.12,transport,card
1245707,U035253,2024-12-31,56.15,bills,online
553780,U015762,2024-12-10,16.25,groceries,online
666435,U018847,2024-10-16,64.7,groceries,card
548674,U015636,2024-09-12,20.83,restaurants,online
1659248,U046791,2024-07-18,22.46,shopping,direct_debit
1133638,U032054,2024-11-13,103.09,transport,online
497586,U014203,2024-12-31,57.9,restaurants,direct_debit
1728279,U048756,2024-12-31,55.32,bills,card
1410905,U039757,2024-04-25,87.03,entertainment,card
344509,U009804,2024-11-15,2.27,restaurants,card
1609115,U045308,2024-12-31,5.37,entertainment,card
1472055,U041469,2024-07-12,3.28,shopping,online
1770880,U049944,2024-12-31,74.16,bills,card
248952,U007179,2024-02-10,67.88,bills,direct_debit
673879,U019068,2024-12-31,110.7,entertainment,direct_debit
1297867,U036679,2024-11-27,35.73,transport,online
733643,U020677,2024-06-21,19.96,transport,card
966138,U027324,2024-12-22,24.93,groceries,card
1571128,U044247,2024-05-27,52.79,transport,direct_debit
645468,U018236,2024-09-04,9.45,transport,card
1248960,U035354,2024-12-31,12.66,groceries,direct_debit
372959,U010610,2024-12-31,14.53,entertainment,card
321612,U009187,2024-12-31,33.62,transport,direct_debit
97132,U002766,2024-12-31,47.33,transport,online
1093656,U030874,2024-12-31,40.5,shopping,card
390968,U011067,2024-12-31,1.3,restaurants,online
1593732,U044861,2024-06-02,16.98,groceries,card
1636926,U046132,2024-10-04,3.46,entertainment,direct_debit
1033258,U029258,2024-12-13,5.76,groceries,online
352096,U010033,2024-12-20,30.53,shopping,card
641781,U018135,2024-12-31,26.45,bills,online
829976,U023425,2024-10-09,26.69,bills,online
1431135,U040337,2024-07-14,41.65,groceries,direct_debit
1587981,U044706,2024-09-13,5.59,bills,online
187215,U005382,2024-12-31,45.98,groceries,direct_debit
476163,U013615,2024-12-31,34.73,groceries,online
459865,U013136,2024-12-31,21.16,transport,direct_debit
786655,U022164,2024-12-12,73.33,shopping,direct_debit
1357414,U038339,2024-11-17,1.83,groceries,card
1460811,U041171,2024-12-31,29.62,restaurants,online
1235359,U034967,2024-07-25,28.96,transport,card
855753,U024213,2024-11-26,36.63,bills,direct_debit
602856,U017092,2024-08-11,7.58,groceries,direct_debit
1350432,U038124,2024-12-31,70.89,entertainment,card
128367,U003627,2024-12-31,4.42,bills,card
1631043,U045981,2024-12-31,5.4,entertainment,online
1504303,U042302,2024-12-31,32.34,bills,direct_debit
513247,U014599,2024-05-01,57.08,groceries,card
1480965,U041729,2024-04-21,101.83,shopping,online
840335,U023751,2024-07-12,29.33,groceries,card
144425,U004081,2024-12-31,66.55,bills,card
820443,U023152,2024-12-31,37.87,bills,online
942679,U026660,2024-12-06,49.4,restaurants,card
1076673,U030434,2024-06-23,35.45,restaurants,online
675255,U019123,2024-12-17,36.99,restaurants,card
1441278,U040634,2024-09-15,19.23,restaurants,direct_debit
1648289,U046457,2024-05-08,1.4,shopping,card
1043793,U029529,2024-12-31,15.67,groceries,direct_debit
1190493,U033674,2024-12-31,28.91,entertainment,online
488968,U013979,2024-10-24,9.79,shopping,direct_debit
677839,U019191,2024-12-31,68.48,groceries,card
1233224,U034889,2024-09-14,2.24,entertainment,direct_debit
1770507,U049936,2024-10-09,8.92,groceries,direct_debit
202265,U005808,2024-12-31,19.74,restaurants,direct_debit
800712,U022558,2024-10-05,55.98,bills,direct_debit
1054787,U029825,2024-12-31,84.24,restaurants,direct_debit
999638,U028258,2024-11-24,11.96,shopping,card
268473,U007684,2024-12-31,56.5,restaurants,direct_debit
720420,U020332,2024-12-31,5.5,entertainment,card
695523,U019667,2024-05-20,10.07,transport,card
1187976,U033602,2024-12-31,26.95,bills,direct_debit
396976,U011263,2024-12-31,1.07,shopping,online
460013,U013141,2024-06-05,21.8,entertainment,online
338388,U009632,2024-12-31,18.91,bills,online
1748127,U049337,2024-12-31,26.04,entertainment,direct_debit
94656,U002691,2024-12-26,76.74,entertainment,direct_debit
1152966,U032600,2024-12-31,6.1,bills,online
1728176,U048756,2024-03-03,29.86,restaurants,card
1553748,U043714,2024-12-31,41.89,restaurants,card
1442406,U040662,2024-12-31,89.61,entertainment,online
605703,U017158,2024-07-14,78.5,bills,online
567538,U016114,2024-12-31,11.74,bills,card
1747786,U049324,2024-12-31,5.63,restaurants,direct_debit
1641415,U046255,2024-12-16,12.43,transport,online
366177,U010438,2024-12-31,47.88,shopping,card
1326764,U037506,2024-06-30,22.55,restaurants,card
1019989,U028862,2024-12-13,5.97,shopping,direct_debit
1667510,U047019,2024-11-30,5.04,restaurants,direct_debit
1713322,U048361,2024-12-31,52.3,shopping,direct_debit
794075,U022354,2024-12-31,72.21,transport,direct_debit
321996,U009202,2024-10-16,74.38,restaurants,direct_debit
559573,U015894,2024-08-08,19.79,shopping,online
1258494,U035590,2024-08-02,27.93,groceries,online
1552033,U043660,2024-12-31,58.68,restaurants,card
87498,U002487,2024-12-31,48.19,shopping,direct_debit
1169006,U033044,2024-12-31,38.68,groceries,card
585838,U016610,2024-12-31,113.4,transport,direct_debit
622775,U017636,2024-10-24,4.57,entertainment,direct_debit
297706,U008493,2024-11-26,3.24,transport,online
113767,U003203,2024-10-31,42.31,bills,online
1441219,U040631,2024-12-31,127.59,shopping,online
1154963,U032651,2024-12-31,4.64,transport,card
1040225,U029434,2024-12-31,7.19,shopping,card
1543416,U043407,2024-10-30,43.03,restaurants,direct_debit
202623,U005823,2024-12-31,31.68,entertainment,online
698449,U019758,2024-12-31,4.38,entertainment,direct_debit
643083,U018166,2024-12-31,92.54,entertainment,direct_debit
1050321,U029701,2024-12-31,57.7,bills,direct_debit
225915,U006521,2024-12-31,53.82,shopping,online
1163859,U032908,2024-12-31,10.63,shopping,online
950440,U026883,2024-09-17,68.52,transport,online
841161,U023778,2024-08-30,59.58,restaurants,card
578878,U016424,2024-12-06,32.65,entertainment,online
1748525,U049349,2024-10-08,12.88,groceries,direct_debit
361752,U010313,2024-12-31,69.41,groceries,card
1330140,U037594,2024-12-31,27.58,shopping,online
525121,U014945,2024-12-31,39.32,shopping,direct_debit
425762,U012155,2024-12-31,94.07,bills,card
1132261,U032018,2024-12-31,1.65,transport,online
1509069,U042443,2024-12-31,2.98,bills,online
1542908,U043399,2024-08-19,46.24,restaurants,direct_debit
608738,U017247,2024-12-31,3.35,groceries,card
115017,U003243,2024-12-31,17.77,restaurants,card
845762,U023924,2024-12-31,20.93,groceries,direct_debit
580927,U016479,2024-12-31,51.08,restaurants,card
1320697,U037309,2024-04-12,1.37,transport,online
1162260,U032860,2024-12-31,10.31,groceries,online
751573,U021149,2024-12-31,10.37,entertainment,card
575050,U016310,2024-09-14,52.5,shopping,direct_debit
217176,U006285,2024-05-27,11.67,shopping,card
1114725,U031486,2024-06-15,25.2,transport,card
1050252,U029699,2024-11-26,46.22,shopping,direct_debit
1660853,U046824,2024-12-13,40.32,groceries,online
693543,U019608,2024-12-25,43.12,groceries,direct_debit
97071,U002766,2024-11-06,14.19,groceries,direct_debit
604380,U017126,2024-07-18,55.43,bills,online
1288564,U036420,2024-12-31,17.28,transport,card
496020,U014160,2024-12-31,106.72,restaurants,direct_debit
924142,U026167,2024-12-31,56.69,transport,card
58240,U001635,2024-12-31,42.83,groceries,card
853516,U024154,2024-12-04,101.37,groceries,card
1063217,U030057,2024-09-12,70.76,bills,online
358263,U010215,2024-12-31,32.16,entertainment,card
51851,U001456,2024-07-21,14.55,entertainment,online
998380,U028232,2024-12-31,64.31,restaurants,direct_debit
955048,U027000,2024-12-31,25.75,groceries,card
1408226,U039698,2024-12-15,13.38,groceries,card
1037838,U029385,2024-10-14,59.72,shopping,card
79970,U002248,2024-12-31,40.78,shopping,online
1109563,U031349,2024-12-31,116.34,shopping,direct_debit
1652651,U046603,2024-07-06,45.62,entertainment,online
1265004,U035771,2024-12-31,1.3,entertainment,direct_debit
1369463,U038660,2024-12-06,8.78,shopping,card
486420,U013920,2024-12-31,33.13,shopping,direct_debit
1641061,U046247,2024-12-31,3.52,groceries,card
849770,U024047,2024-12-31,41.24,entertainment,online
822081,U023208,2024-04-19,19.77,groceries,direct_debit
602085,U017067,2024-12-31,17.91,shopping,direct_debit
955872,U027023,2024-11-12,11.29,groceries,online
52218,U001467,2024-05-12,12.52,entertainment,card
1620295,U045687,2024-07-27,17.83,shopping,card
1500162,U042204,2024-12-31,56.58,transport,direct_debit
854007,U024169,2024-12-31,22.55,entertainment,card
508626,U014496,2024-09-09,142.05,groceries,card
396871,U011259,2024-12-31,3.11,bills,online
249612,U007200,2024-12-31,86.01,transport,card
1370133,U038677,2024-10-17,68.88,bills,card
324111,U009255,2024-11-17,58.25,transport,online
1704177,U048108,2024-12-31,17.71,entertainment,online
25432,U000724,2024-03-14,13.72,shopping,online
170539,U004858,2024-10-12,42.67,shopping,card
832317,U023505,2024-12-31,65.49,shopping,card
1246316,U035283,2024-12-31,14.53,groceries,online
785130,U022122,2024-12-31,1.37,bills,card
248479,U007165,2024-12-31,7.68,shopping,direct_debit
1210380,U034256,2024-11-09,50.56,groceries,card
554112,U015771,2024-11-03,15.7,transport,direct_debit
1082290,U030583,2024-03-21,23.72,restaurants,direct_debit
412928,U011787,2024-12-23,10.49,restaurants,card
992132,U028045,2024-12-31,11.83,restaurants,card
922156,U026107,2024-12-31,25.26,restaurants,online
1715968,U048423,2024-10-05,7.52,bills,direct_debit
1384985,U039086,2024-11-05,83.33,bills,direct_debit
332564,U009489,2024-06-20,42.98,groceries,card
356386,U010150,2024-12-31,209.18,restaurants,direct_debit
349215,U009957,2024-12-31,130.0,groceries,online
1603677,U045147,2024-12-31,17.52,transport,direct_debit
1123636,U031765,2024-09-12,136.86,restaurants,online
361146,U010293,2024-12-31,2.25,groceries,online
710784,U020085,2024-09-14,31.71,restaurants,direct_debit
1570115,U044218,2024-12-31,18.02,restaurants,online
534355,U015218,2024-07-29,6.91,shopping,direct_debit
1720014,U048522,2024-12-31,6.07,bills,card
1114239,U031479,2024-09-15,8.47,restaurants,card
207049,U005971,2024-12-03,6.43,shopping,card
1660676,U046817,2024-12-31,85.53,restaurants,online
1719890,U048522,2024-12-31,4.81,restaurants,online
1248830,U035347,2024-12-31,22.94,groceries,online
19158,U000566,2024-12-31,43.16,restaurants,card
669276,U018921,2024-12-31,11.2,shopping,card
1049756,U029676,2024-12-31,61.28,transport,direct_debit
1718579,U048489,2024-12-31,31.05,restaurants,direct_debit
917001,U025950,2024-12-31,12.32,transport,card
628946,U017810,2024-12-31,9.95,groceries,online
1136218,U032125,2024-12-31,5.13,groceries,card
845343,U023911,2024-12-31,22.63,shopping,direct_debit
215485,U006238,2024-07-11,12.41,transport,direct_debit
1132644,U032022,2024-12-31,101.63,transport,card
1125987,U031832,2024-11-22,29.8,bills,card
849012,U024016,2024-12-31,20.5,groceries,direct_debit
512362,U014577,2024-12-31,44.86,transport,direct_debit
1274609,U036031,2024-12-22,62.0,bills,card
546501,U015562,2024-12-31,17.45,entertainment,direct_debit
524359,U014922,2024-12-31,4.43,bills,card
940564,U026612,2024-10-22,74.97,entertainment,card
211018,U006077,2024-08-20,11.47,bills,direct_debit
1695603,U047838,2024-12-31,75.69,shopping,online
80690,U002267,2024-12-31,6.65,entertainment,card
237339,U006862,2024-12-31,18.13,restaurants,direct_debit
1692582,U047762,2024-12-31,21.51,shopping,card
1570754,U044234,2024-12-31,36.69,entertainment,online
1128411,U031908,2024-12-31,46.56,shopping,card
822969,U023230,2024-10-17,45.85,groceries,card
391665,U011086,2024-12-31,2.44,restaurants,online
582186,U016506,2024-07-30,37.57,shopping,card
641995,U018138,2024-12-31,7.46,transport,online
967365,U027349,2024-12-31,23.36,groceries,direct_debit
1199843,U033929,2024-12-31,35.38,groceries,direct_debit
989314,U027976,2024-12-31,6.26,groceries,online
804149,U022662,2024-08-27,29.45,groceries,direct_debit
1405751,U039648,2024-06-30,101.62,bills,direct_debit
1348960,U038084,2024-10-24,21.05,restaurants,online
545413,U015532,2024-12-31,11.49,restaurants,online
1386082,U039110,2024-06-08,15.14,transport,online
281799,U008061,2024-12-24,10.8,groceries,direct_debit
919931,U026014,2024-08-25,32.83,bills,card
317558,U009058,2024-12-31,142.74,restaurants,direct_debit
14533,U000429,2024-12-31,27.88,shopping,card
674913,U019107,2024-12-23,80.01,entertainment,direct_debit
322201,U009206,2024-12-21,75.14,shopping,card
1730964,U048827,2024-10-14,16.05,shopping,card
480211,U013734,2024-12-31,12.23,groceries,card
272047,U007796,2024-12-31,43.62,restaurants,card
501736,U014310,2024-12-31,9.66,bills,direct_debit
1539812,U043313,2024-10-14,7.22,restaurants,direct_debit
104662,U002974,2024-12-31,8.09,shopping,card
1167308,U033000,2024-07-06,79.25,transport,card
1200246,U033943,2024-12-06,20.97,bills,card
1273999,U035999,2024-12-31,16.37,shopping,online
5301,U000170,2024-06-09,11.52,entertainment,card
994900,U028128,2024-11-22,12.11,restaurants,direct_debit
63982,U001786,2024-12-09,36.56,transport,card
681799,U019305,2024-04-21,16.02,groceries,online
635099,U017967,2024-06-09,14.09,bills,direct_debit
681027,U019292,2024-02-14,61.33,bills,online
725813,U020474,2024-09-01,67.74,bills,online
855822,U024220,2024-09-24,2.94,bills,online
